timestamp,machine_id,temperature,vibration,power_usage,runtime_hours
2025-06-07 05:00:00,M09,71.97,0.73,123.34,8.32
2025-06-07 06:00:00,M09,67.19,0.96,138.63,8.5
2025-06-07 07:00:00,M09,72.46,0.47,124.62,6.46
2025-06-07 08:00:00,M09,63.32,0.48,154.63,7.39
2025-06-07 09:00:00,M09,73.15,0.61,177.7,9.67
2025-06-07 10:00:00,M09,68.3,0.87,174.88,6.34
2025-06-07 11:00:00,M09,73.76,0.48,176.68,9.4
2025-06-07 12:00:00,M09,61.15,0.74,134.06,9.79
2025-06-07 13:00:00,M09,71.68,0.44,164.46,8.7
2025-06-07 14:00:00,M09,74.84,0.97,134.51,9.06
2025-06-07 15:00:00,M09,72.19,0.42,149.97,6.48
2025-06-07 16:00:00,M09,68.33,0.97,135.09,6.27
2025-06-07 17:00:00,M09,65.79,0.62,128.41,6.04
2025-06-07 18:00:00,M09,63.42,0.51,119.93,6.65
2025-06-07 19:00:00,M09,69.9,0.9,155.33,6.85
2025-06-07 20:00:00,M09,66.73,0.48,152.44,6.47
2025-06-07 21:00:00,M09,69.06,0.29,141.86,8.49
2025-06-07 22:00:00,M09,73.08,0.59,164.76,7.3
2025-06-07 23:00:00,M09,63.55,0.53,149.11,9.21
2025-06-08 00:00:00,M09,65.01,0.91,158.99,8.98
2025-06-08 01:00:00,M09,73.15,0.81,160.0,7.59
2025-06-08 02:00:00,M09,73.59,0.62,130.64,7.98
2025-06-08 03:00:00,M09,67.78,0.95,124.98,7.19
2025-06-08 04:00:00,M09,71.6,0.58,135.82,6.97
2025-06-08 05:00:00,M09,68.31,0.46,172.41,7.84
2025-06-08 06:00:00,M09,67.93,0.98,156.94,9.87
2025-06-08 07:00:00,M09,67.51,0.61,158.5,9.32
2025-06-08 08:00:00,M09,67.7,0.59,144.59,8.59
2025-06-08 09:00:00,M09,70.67,0.7,133.95,9.42
2025-06-08 10:00:00,M09,79.89,0.9,150.49,6.01
2025-06-08 11:00:00,M09,75.51,0.59,163.91,9.86
2025-06-08 12:00:00,M09,74.09,0.23,142.54,8.32
2025-06-08 13:00:00,M09,71.72,0.46,169.94,7.77
2025-06-08 14:00:00,M09,69.43,0.8,160.92,6.49
2025-06-08 15:00:00,M09,50.65,0.99,149.79,9.68
2025-06-08 16:00:00,M09,73.27,0.3,150.96,6.2
2025-06-08 17:00:00,M09,71.98,0.95,154.15,6.13
2025-06-08 18:00:00,M09,77.41,0.67,158.94,7.95
2025-06-08 19:00:00,M09,69.18,0.95,162.45,8.76
2025-06-08 20:00:00,M09,72.51,0.81,158.0,8.86
2025-06-08 21:00:00,M09,71.8,0.5,121.84,6.68
2025-06-08 22:00:00,M09,64.8,0.58,182.81,7.48
2025-06-08 23:00:00,M09,69.85,0.73,129.04,9.69
2025-06-09 00:00:00,M09,72.49,0.82,161.89,8.13
2025-06-09 01:00:00,M09,68.42,0.8,147.31,6.48
2025-06-09 02:00:00,M09,76.15,0.87,128.39,8.09
2025-06-09 03:00:00,M09,75.53,0.85,154.54,9.35
2025-06-09 04:00:00,M09,69.47,0.41,134.7,8.43
2025-06-09 05:00:00,M09,68.21,0.56,169.66,6.88
2025-06-09 06:00:00,M09,71.14,0.9,140.12,8.13
2025-06-09 07:00:00,M09,67.58,0.52,156.96,8.78
2025-06-09 08:00:00,M09,70.7,0.29,133.81,9.36
2025-06-09 09:00:00,M09,69.05,0.37,139.66,8.04
2025-06-09 10:00:00,M09,77.14,0.91,172.81,7.65
2025-06-09 11:00:00,M09,70.89,0.44,121.95,8.58
2025-06-09 12:00:00,M09,74.54,0.83,151.94,9.08
2025-06-09 13:00:00,M09,72.81,0.49,167.72,7.34
2025-06-09 14:00:00,M09,63.69,0.25,150.61,6.53
2025-06-09 15:00:00,M09,69.08,0.4,168.31,9.52
2025-06-09 16:00:00,M09,66.99,0.86,157.76,9.02
2025-06-09 17:00:00,M09,76.31,0.88,169.77,8.81
2025-06-09 18:00:00,M09,81.45,0.87,125.12,6.36
2025-06-09 19:00:00,M09,70.15,0.7,170.13,7.38
2025-06-09 20:00:00,M09,56.8,0.41,153.58,6.94
2025-06-09 21:00:00,M09,66.54,0.49,137.23,9.01
2025-06-09 22:00:00,M09,69.59,0.21,127.34,9.17
2025-06-09 23:00:00,M09,69.9,0.72,155.15,6.78
2025-06-10 00:00:00,M09,66.1,0.9,128.39,7.96
2025-06-10 01:00:00,M09,70.48,0.87,152.67,9.17
2025-06-10 02:00:00,M09,72.22,0.69,156.29,7.72
2025-06-10 03:00:00,M09,70.26,0.25,152.85,6.87
2025-06-10 04:00:00,M09,70.33,0.96,131.71,6.68
2025-06-10 05:00:00,M09,65.02,0.72,124.87,8.57
2025-06-10 06:00:00,M09,74.77,0.81,155.62,6.17
2025-06-10 07:00:00,M09,69.29,0.94,139.22,6.37
2025-06-10 08:00:00,M09,74.68,0.26,124.19,7.37
2025-06-10 09:00:00,M09,64.59,0.63,121.29,9.39
2025-06-10 10:00:00,M09,74.34,0.83,159.21,7.78
2025-06-10 11:00:00,M09,81.23,0.93,150.86,9.11
2025-06-10 12:00:00,M09,69.22,0.31,163.38,6.98
2025-06-10 13:00:00,M09,63.73,0.33,163.17,7.73
2025-06-10 14:00:00,M09,61.36,0.26,155.55,9.38
2025-06-10 15:00:00,M09,65.87,0.6,172.37,7.25
2025-06-10 16:00:00,M09,69.01,0.55,170.03,8.42
2025-06-10 17:00:00,M09,71.87,0.27,163.53,7.89
2025-06-10 18:00:00,M09,62.1,0.41,152.36,9.26
2025-06-10 19:00:00,M09,68.01,0.75,149.54,8.41
2025-06-10 20:00:00,M09,70.45,0.94,117.87,9.55
2025-06-10 21:00:00,M09,65.4,0.32,131.48,9.14
2025-06-10 22:00:00,M09,72.13,0.32,164.8,6.55
2025-06-10 23:00:00,M09,63.27,0.26,125.2,9.3
2025-06-11 00:00:00,M09,74.68,0.76,151.43,6.55
2025-06-11 01:00:00,M09,68.79,0.49,155.17,9.67
2025-06-11 02:00:00,M09,80.39,0.62,144.42,7.75
2025-06-11 03:00:00,M09,69.99,0.82,148.77,8.89
2025-06-11 04:00:00,M09,71.55,0.86,162.26,8.87
2025-06-11 05:00:00,M09,77.59,0.23,157.62,8.45
2025-06-11 06:00:00,M09,75.74,0.94,149.93,7.98
2025-06-11 07:00:00,M09,65.11,0.84,149.01,6.38
2025-06-11 08:00:00,M09,66.07,0.39,175.95,7.44
2025-06-11 09:00:00,M09,74.43,0.78,135.24,6.27
2025-06-11 10:00:00,M09,80.28,0.24,156.61,8.46
2025-06-11 11:00:00,M09,76.31,0.78,159.93,9.95
2025-06-11 12:00:00,M09,68.66,0.52,162.09,6.97
2025-06-11 13:00:00,M09,68.18,0.37,115.0,6.22
2025-06-11 14:00:00,M09,62.02,0.94,157.18,8.62
2025-06-11 15:00:00,M09,55.63,0.6,146.66,7.78
2025-06-11 16:00:00,M09,70.12,0.77,136.97,8.55
2025-06-11 17:00:00,M09,71.22,0.34,157.44,6.06
2025-06-11 18:00:00,M09,66.91,0.51,170.06,9.61
2025-06-11 19:00:00,M09,65.5,0.35,115.88,6.12
2025-06-11 20:00:00,M09,69.2,0.62,168.5,8.81
2025-06-11 21:00:00,M09,69.82,0.32,137.89,7.25
2025-06-11 22:00:00,M09,72.95,0.46,152.3,9.32
2025-06-11 23:00:00,M09,71.13,0.92,183.42,6.11
2025-06-12 00:00:00,M09,71.33,0.34,175.04,7.48
2025-06-12 01:00:00,M09,75.46,0.61,149.5,8.32
2025-06-12 02:00:00,M09,71.11,0.38,170.91,8.58
2025-06-12 03:00:00,M09,71.6,0.51,131.9,9.36
2025-06-12 04:00:00,M09,69.47,0.83,141.67,8.03
2025-06-12 05:00:00,M09,69.38,0.69,127.76,7.06
2025-06-12 06:00:00,M09,72.02,0.98,150.28,7.21
2025-06-12 07:00:00,M09,73.59,0.83,144.22,6.73
2025-06-12 08:00:00,M09,70.77,0.66,121.1,6.56
2025-06-12 09:00:00,M09,80.8,0.34,145.75,6.33
2025-06-12 10:00:00,M09,70.01,0.51,146.59,7.24
2025-06-12 11:00:00,M09,66.85,0.69,149.78,8.09
2025-06-12 12:00:00,M09,73.67,0.23,133.25,8.37
2025-06-12 13:00:00,M09,60.66,0.41,139.96,8.16
2025-06-12 14:00:00,M09,65.76,0.58,136.66,9.6
2025-06-12 15:00:00,M09,73.56,0.89,161.63,8.19
2025-06-12 16:00:00,M09,76.62,0.24,164.73,9.92
2025-06-12 17:00:00,M09,72.78,0.36,150.69,9.68
2025-06-12 18:00:00,M09,75.2,0.53,117.54,8.87
2025-06-12 19:00:00,M09,83.24,0.91,155.92,6.36
2025-06-12 20:00:00,M09,70.53,0.84,152.2,8.27
2025-06-12 21:00:00,M09,63.94,0.69,161.68,8.17
2025-06-12 22:00:00,M09,70.45,0.59,138.32,6.33
2025-06-12 23:00:00,M09,66.29,0.58,123.43,6.18
2025-06-13 00:00:00,M09,72.7,0.92,155.76,9.92
2025-06-13 01:00:00,M09,65.57,0.34,171.17,9.84
2025-06-13 02:00:00,M09,67.65,0.69,129.97,9.27
2025-06-13 03:00:00,M09,73.32,0.35,137.27,6.04
2025-06-13 04:00:00,M09,68.44,0.98,154.94,9.29
2025-06-13 05:00:00,M09,79.46,0.9,169.67,8.17
2025-06-13 06:00:00,M09,68.48,0.45,158.01,9.4
2025-06-13 07:00:00,M09,60.35,0.63,112.4,7.67
2025-06-13 08:00:00,M09,61.56,0.76,146.61,6.03
2025-06-13 09:00:00,M09,70.23,0.39,141.96,6.92
2025-06-13 10:00:00,M09,62.57,0.77,139.38,8.63
2025-06-13 11:00:00,M09,68.05,0.48,161.63,8.51
2025-06-13 12:00:00,M09,67.86,0.61,135.46,6.53
2025-06-13 13:00:00,M09,64.68,0.77,126.02,9.75
2025-06-13 14:00:00,M09,72.69,0.92,145.85,8.45
2025-06-13 15:00:00,M09,73.87,0.54,166.04,7.07
2025-06-13 16:00:00,M09,66.14,0.98,136.34,9.77
2025-06-13 17:00:00,M09,65.2,0.58,139.32,7.85
2025-06-13 18:00:00,M09,87.32,0.62,132.32,8.99
2025-06-13 19:00:00,M09,71.54,0.71,130.76,7.65
2025-06-13 20:00:00,M09,74.81,0.25,153.25,8.23
2025-06-13 21:00:00,M09,73.0,0.25,149.45,7.76
2025-06-13 22:00:00,M09,69.05,0.97,140.55,6.73
2025-06-13 23:00:00,M09,61.11,0.93,154.87,7.78
2025-06-14 00:00:00,M09,76.27,0.62,165.96,7.41
2025-06-14 01:00:00,M09,65.31,0.83,137.91,6.61
2025-06-14 02:00:00,M09,72.03,0.72,165.47,8.83
2025-06-14 03:00:00,M09,74.03,0.39,137.97,9.15
2025-06-14 04:00:00,M09,70.56,0.72,150.59,7.17
2025-06-14 05:00:00,M09,70.91,0.34,153.95,9.41
2025-06-14 06:00:00,M09,76.94,0.95,161.21,7.61
2025-06-14 07:00:00,M09,66.78,0.92,168.97,8.4
2025-06-14 08:00:00,M09,80.13,0.34,167.14,6.43
2025-06-14 09:00:00,M09,70.19,0.44,142.68,7.89
2025-06-14 10:00:00,M09,71.78,0.97,145.81,6.43
2025-06-14 11:00:00,M09,66.24,0.33,123.24,6.18
2025-06-14 12:00:00,M09,64.65,0.71,174.57,6.52
2025-06-14 13:00:00,M09,71.65,0.55,167.68,6.62
2025-06-14 14:00:00,M09,64.53,0.76,133.68,6.83
2025-06-14 15:00:00,M09,77.23,0.9,153.3,6.48
2025-06-14 16:00:00,M09,57.85,0.71,140.05,9.19
2025-06-14 17:00:00,M09,70.23,0.84,146.28,9.09
2025-06-14 18:00:00,M09,68.57,0.39,149.69,8.83
2025-06-14 19:00:00,M09,71.86,0.3,130.33,6.58
2025-06-14 20:00:00,M09,73.19,0.78,145.93,9.75
2025-06-14 21:00:00,M09,64.64,0.59,134.86,8.44
2025-06-14 22:00:00,M09,76.71,0.38,132.62,8.67
2025-06-14 23:00:00,M09,66.4,0.59,136.98,8.09
2025-06-15 00:00:00,M09,70.94,0.98,155.99,9.73
2025-06-15 01:00:00,M09,67.67,0.65,154.7,8.82
2025-06-15 02:00:00,M09,74.19,0.88,167.1,6.79
2025-06-15 03:00:00,M09,63.63,0.94,158.97,7.65
2025-06-15 04:00:00,M09,65.39,0.52,154.88,6.3
2025-06-15 05:00:00,M09,69.72,0.64,142.59,6.58
2025-06-15 06:00:00,M09,66.81,0.37,155.29,6.42
2025-06-15 07:00:00,M09,75.56,0.76,142.6,7.64
2025-06-15 08:00:00,M09,73.33,0.24,137.41,8.84
2025-06-15 09:00:00,M09,71.71,0.45,131.54,8.1
2025-06-15 10:00:00,M09,66.08,0.64,160.38,9.33
2025-06-15 11:00:00,M09,70.23,0.8,145.14,6.93
2025-06-15 12:00:00,M09,68.22,0.75,156.35,8.66
2025-06-15 13:00:00,M09,75.81,0.67,146.02,6.26
2025-06-15 14:00:00,M09,71.68,0.2,169.74,9.28
2025-06-15 15:00:00,M09,70.08,0.22,170.42,9.05
2025-06-15 16:00:00,M09,65.7,0.7,136.56,7.05
2025-06-15 17:00:00,M09,72.75,0.23,124.56,7.48
2025-06-15 18:00:00,M09,56.86,0.91,129.8,8.08
2025-06-15 19:00:00,M09,71.93,0.86,129.68,7.25
2025-06-15 20:00:00,M09,70.37,0.46,111.55,7.87
2025-06-15 21:00:00,M09,64.99,0.59,157.56,6.26
2025-06-15 22:00:00,M09,76.57,0.83,165.31,8.85
2025-06-15 23:00:00,M09,65.71,0.7,158.17,7.06
2025-06-16 00:00:00,M09,72.08,0.35,168.98,6.25
2025-06-16 01:00:00,M09,68.19,0.82,145.22,8.8
2025-06-16 02:00:00,M09,78.78,0.71,142.65,7.47
2025-06-16 03:00:00,M09,73.56,0.85,184.67,8.71
2025-06-16 04:00:00,M09,68.84,0.71,176.21,7.17
2025-06-16 05:00:00,M09,75.96,0.26,168.15,9.09
2025-06-16 06:00:00,M09,68.63,0.6,131.13,9.1
2025-06-16 07:00:00,M09,73.59,0.85,159.86,6.08
2025-06-16 08:00:00,M09,67.91,0.49,162.16,8.93
2025-06-16 09:00:00,M09,75.73,0.53,145.63,8.23
2025-06-16 10:00:00,M09,68.97,0.55,170.97,8.3
2025-06-16 11:00:00,M09,69.18,0.76,144.33,8.4
2025-06-16 12:00:00,M09,68.43,0.66,154.17,8.04
2025-06-16 13:00:00,M09,67.39,0.89,156.99,9.61
2025-06-16 14:00:00,M09,67.46,0.91,127.33,8.6
2025-06-16 15:00:00,M09,73.96,0.85,162.29,8.48
2025-06-16 16:00:00,M09,60.85,0.69,135.58,6.64
2025-06-16 17:00:00,M09,67.36,1.0,159.63,7.79
2025-06-16 18:00:00,M09,77.23,0.88,143.59,9.14
2025-06-16 19:00:00,M09,68.78,0.34,185.32,9.86
2025-06-16 20:00:00,M09,58.61,0.99,163.71,9.86
2025-06-16 21:00:00,M09,64.64,0.7,133.64,7.91
2025-06-16 22:00:00,M09,65.99,0.24,143.6,7.55
2025-06-16 23:00:00,M09,71.79,0.35,153.47,7.17
2025-06-17 00:00:00,M09,74.74,0.3,134.89,6.71
2025-06-17 01:00:00,M09,71.07,0.75,139.06,6.21
2025-06-17 02:00:00,M09,75.09,0.87,146.95,6.79
2025-06-17 03:00:00,M09,72.11,0.71,140.82,7.84
2025-06-17 04:00:00,M09,68.94,0.56,129.46,8.19
2025-06-17 05:00:00,M09,69.93,0.97,158.29,7.54
2025-06-17 06:00:00,M09,78.32,0.38,153.22,7.01
2025-06-17 07:00:00,M09,67.51,0.84,115.99,7.75
2025-06-17 08:00:00,M09,72.16,0.46,174.19,8.68
2025-06-17 09:00:00,M09,79.21,0.49,173.76,8.01
2025-06-17 10:00:00,M09,61.88,0.54,131.57,9.96
2025-06-17 11:00:00,M09,71.02,0.53,147.1,6.86
2025-06-17 12:00:00,M09,67.95,0.24,124.0,8.56
2025-06-17 13:00:00,M09,58.85,0.41,153.91,9.63
2025-06-17 14:00:00,M09,65.98,0.2,150.39,7.99
2025-06-17 15:00:00,M09,66.11,0.98,138.7,8.8
2025-06-17 16:00:00,M09,67.63,0.68,154.95,8.67
2025-06-17 17:00:00,M09,67.73,0.43,153.71,8.81
2025-06-17 18:00:00,M09,66.42,0.47,164.15,9.88
2025-06-17 19:00:00,M09,65.09,0.39,142.04,8.17
2025-06-17 20:00:00,M09,72.32,0.48,133.54,6.53
2025-06-17 21:00:00,M09,82.15,0.91,132.76,7.77
2025-06-17 22:00:00,M09,76.28,0.64,150.03,7.7
2025-06-17 23:00:00,M09,71.84,0.76,159.29,6.25
2025-06-18 00:00:00,M09,62.49,0.87,125.77,7.37
2025-06-18 01:00:00,M09,76.81,0.84,156.25,7.0
2025-06-18 02:00:00,M09,71.34,0.42,143.17,9.94
2025-06-18 03:00:00,M09,70.87,0.37,208.29,9.25
2025-06-18 04:00:00,M09,74.76,0.87,165.72,6.76
2025-06-18 05:00:00,M09,79.29,0.45,150.38,6.87
2025-06-18 06:00:00,M09,76.91,0.85,133.51,8.69
2025-06-18 07:00:00,M09,73.81,0.4,146.47,8.41
2025-06-18 08:00:00,M09,66.51,0.24,133.92,6.99
2025-06-18 09:00:00,M09,76.84,0.24,134.25,8.96
2025-06-18 10:00:00,M09,64.08,0.81,147.93,8.21
2025-06-18 11:00:00,M09,80.64,0.64,137.1,8.87
2025-06-18 12:00:00,M09,68.13,0.52,145.25,8.62
2025-06-18 13:00:00,M09,75.49,0.46,148.6,8.79
2025-06-18 14:00:00,M09,74.23,0.81,160.06,7.53
2025-06-18 15:00:00,M09,68.76,0.8,147.92,9.54
2025-06-18 16:00:00,M09,66.41,0.2,171.52,9.54
2025-06-18 17:00:00,M09,69.17,0.27,150.55,8.21
2025-06-18 18:00:00,M09,69.37,0.68,161.59,8.15
2025-06-18 19:00:00,M09,68.84,0.55,170.08,9.86
2025-06-18 20:00:00,M09,75.13,0.98,173.85,8.43
2025-06-18 21:00:00,M09,70.86,0.62,150.43,7.96
2025-06-18 22:00:00,M09,70.34,0.59,150.32,9.62
2025-06-18 23:00:00,M09,69.36,0.67,141.92,6.46
2025-06-19 00:00:00,M09,75.47,0.49,172.35,9.96
2025-06-19 01:00:00,M09,65.03,0.46,147.58,7.78
2025-06-19 02:00:00,M09,77.12,0.75,162.79,6.59
2025-06-19 03:00:00,M09,72.41,0.33,158.61,7.2
2025-06-19 04:00:00,M09,67.28,0.88,140.23,7.71
2025-06-19 05:00:00,M09,60.0,0.21,120.29,9.46
2025-06-19 06:00:00,M09,68.87,0.68,145.5,7.49
2025-06-19 07:00:00,M09,72.87,0.92,153.26,6.45
2025-06-19 08:00:00,M09,72.21,0.75,166.14,9.49
2025-06-19 09:00:00,M09,69.0,0.91,152.03,6.04
2025-06-19 10:00:00,M09,77.91,0.23,137.74,8.52
2025-06-19 11:00:00,M09,72.82,0.42,185.12,8.09
2025-06-19 12:00:00,M09,71.04,0.99,154.73,6.9
2025-06-19 13:00:00,M09,69.1,0.45,133.64,6.54
2025-06-19 14:00:00,M09,72.24,0.4,147.66,7.75
2025-06-19 15:00:00,M09,72.08,0.97,166.69,8.22
2025-06-19 16:00:00,M09,67.33,0.82,147.16,8.28
2025-06-19 17:00:00,M09,68.33,0.27,139.85,6.95
2025-06-19 18:00:00,M09,69.91,0.92,149.98,6.37
2025-06-19 19:00:00,M09,70.84,0.69,150.24,9.85
2025-06-19 20:00:00,M09,66.98,0.87,166.37,9.0
2025-06-19 21:00:00,M09,68.43,0.78,152.65,8.79
2025-06-19 22:00:00,M09,75.78,0.69,147.8,6.57
2025-06-19 23:00:00,M09,71.17,0.51,152.36,8.41
2025-06-20 00:00:00,M09,65.35,0.75,155.05,8.96
2025-06-20 01:00:00,M09,65.04,0.74,159.37,8.27
2025-06-20 02:00:00,M09,64.1,0.64,138.2,6.42
2025-06-20 03:00:00,M09,71.9,0.24,162.78,6.27
2025-06-20 04:00:00,M09,66.38,0.8,141.45,9.86
2025-06-20 05:00:00,M09,77.18,0.61,140.35,6.17
2025-06-20 06:00:00,M09,73.56,0.79,158.56,7.44
2025-06-20 07:00:00,M09,75.38,0.64,152.74,6.44
2025-06-20 08:00:00,M09,80.52,0.56,123.65,8.17
2025-06-20 09:00:00,M09,69.19,0.23,165.34,9.96
2025-06-20 10:00:00,M09,69.26,0.93,123.86,6.92
2025-06-20 11:00:00,M09,70.19,0.98,133.52,8.51
2025-06-20 12:00:00,M09,63.42,0.81,134.76,7.67
2025-06-20 13:00:00,M09,72.07,0.36,184.25,9.45
2025-06-20 14:00:00,M09,66.92,0.29,137.42,6.25
2025-06-20 15:00:00,M09,65.51,0.52,146.72,8.95
2025-06-20 16:00:00,M09,69.16,0.47,169.88,9.61
2025-06-20 17:00:00,M09,65.76,0.34,153.2,9.75
2025-06-20 18:00:00,M09,70.74,0.72,141.94,6.67
2025-06-20 19:00:00,M09,75.93,0.41,141.81,8.52
2025-06-20 20:00:00,M09,72.9,0.71,144.11,9.07
2025-06-20 21:00:00,M09,65.03,0.29,168.29,9.33
2025-06-20 22:00:00,M09,66.92,0.68,151.74,8.66
2025-06-20 23:00:00,M09,68.06,0.6,157.44,8.46
2025-06-21 00:00:00,M09,78.13,0.26,158.8,8.51
2025-06-21 01:00:00,M09,65.83,0.55,166.32,6.04
2025-06-21 02:00:00,M09,73.86,0.5,149.6,8.21
2025-06-21 03:00:00,M09,74.08,0.99,140.31,9.36
2025-06-21 04:00:00,M09,75.02,0.74,152.64,9.83
2025-06-21 05:00:00,M09,72.05,0.43,156.16,8.23
2025-06-21 06:00:00,M09,62.95,0.72,168.81,9.41
2025-06-21 07:00:00,M09,74.82,0.4,146.06,8.5
2025-06-21 08:00:00,M09,69.37,0.63,130.34,6.49
2025-06-21 09:00:00,M09,81.89,0.29,137.88,8.86
2025-06-21 10:00:00,M09,74.63,0.87,195.87,9.73
2025-06-21 11:00:00,M09,60.45,0.71,159.3,6.13
2025-06-21 12:00:00,M09,68.78,0.55,133.55,9.58
2025-06-21 13:00:00,M09,69.25,0.83,152.86,9.52
2025-06-21 14:00:00,M09,71.98,0.64,173.34,9.02
2025-06-21 15:00:00,M09,64.61,0.85,164.74,6.09
2025-06-21 16:00:00,M09,69.08,0.8,164.2,9.88
2025-06-21 17:00:00,M09,79.63,0.45,154.09,8.44
2025-06-21 18:00:00,M09,64.26,0.96,152.38,6.34
2025-06-21 19:00:00,M09,65.97,0.98,141.99,6.86
2025-06-21 20:00:00,M09,77.79,0.34,155.41,8.89
2025-06-21 21:00:00,M09,71.29,0.41,136.39,8.53
2025-06-21 22:00:00,M09,78.9,0.64,143.76,9.15
2025-06-21 23:00:00,M09,68.53,0.25,166.58,8.36
2025-06-22 00:00:00,M09,72.69,0.34,158.41,7.83
2025-06-22 01:00:00,M09,79.04,0.36,156.6,7.8
2025-06-22 02:00:00,M09,70.36,0.32,175.18,8.06
2025-06-22 03:00:00,M09,61.3,0.56,139.3,6.52
2025-06-22 04:00:00,M09,59.8,0.4,177.71,9.52
2025-06-22 05:00:00,M09,75.2,0.5,139.83,6.06
2025-06-22 06:00:00,M09,70.35,0.83,131.69,7.35
2025-06-22 07:00:00,M09,63.48,0.27,168.36,7.09
2025-06-22 08:00:00,M09,70.35,0.25,153.57,8.85
2025-06-22 09:00:00,M09,70.64,0.3,151.1,6.29
2025-06-22 10:00:00,M09,72.87,0.94,127.63,8.4
2025-06-22 11:00:00,M09,70.08,0.48,163.4,6.84
2025-06-22 12:00:00,M09,63.29,0.37,170.88,6.12
2025-06-22 13:00:00,M09,60.69,0.33,164.39,6.41
2025-06-22 14:00:00,M09,68.63,0.92,156.22,7.06
2025-06-22 15:00:00,M09,76.63,0.5,167.31,9.41
2025-06-22 16:00:00,M09,63.01,0.74,136.76,9.93
2025-06-22 17:00:00,M09,62.08,0.99,180.25,8.47
2025-06-22 18:00:00,M09,64.86,0.92,154.57,6.11
2025-06-22 19:00:00,M09,70.73,0.56,186.96,8.5
2025-06-22 20:00:00,M09,62.99,0.86,144.26,8.68
2025-06-22 21:00:00,M09,59.59,0.98,135.98,6.58
2025-06-22 22:00:00,M09,69.17,0.54,152.58,6.23
2025-06-22 23:00:00,M09,69.27,0.46,142.1,6.25
2025-06-23 00:00:00,M09,75.49,0.92,120.32,6.57
2025-06-23 01:00:00,M09,73.62,0.69,172.92,8.55
2025-06-23 02:00:00,M09,79.96,0.96,151.33,7.94
2025-06-23 03:00:00,M09,67.88,1.0,130.07,8.05
2025-06-23 04:00:00,M09,72.37,0.35,156.29,8.81
2025-06-23 05:00:00,M09,68.33,0.85,144.17,9.73
2025-06-23 06:00:00,M09,70.91,0.6,145.24,8.96
2025-06-23 07:00:00,M09,75.33,0.81,152.48,6.69
2025-06-23 08:00:00,M09,71.59,0.75,180.89,6.82
2025-06-23 09:00:00,M09,76.96,0.7,164.19,8.09
2025-06-23 10:00:00,M09,64.66,0.94,157.33,9.6
2025-06-23 11:00:00,M09,76.61,0.87,133.9,9.49
2025-06-23 12:00:00,M09,77.61,0.77,173.52,8.82
2025-06-23 13:00:00,M09,69.4,1.0,176.13,9.5
2025-06-23 14:00:00,M09,70.94,0.52,137.42,6.33
2025-06-23 15:00:00,M09,61.49,0.62,147.94,7.38
2025-06-23 16:00:00,M09,72.07,0.25,147.89,6.92
2025-06-23 17:00:00,M09,66.77,0.32,137.69,8.74
2025-06-23 18:00:00,M09,61.16,0.61,161.72,7.98
2025-06-23 19:00:00,M09,65.76,0.91,148.4,6.55
2025-06-23 20:00:00,M09,71.12,0.97,128.98,7.92
2025-06-23 21:00:00,M09,68.48,0.32,130.45,8.61
2025-06-23 22:00:00,M09,73.46,0.43,152.41,8.06
2025-06-23 23:00:00,M09,70.71,0.82,143.35,9.4
2025-06-24 00:00:00,M09,71.16,0.8,156.01,8.69
2025-06-24 01:00:00,M09,63.74,0.61,147.42,9.03
2025-06-24 02:00:00,M09,67.42,0.36,160.0,6.82
2025-06-24 03:00:00,M09,74.03,0.77,155.09,7.17
2025-06-24 04:00:00,M09,77.46,0.86,161.79,6.78
2025-06-24 05:00:00,M09,65.08,0.51,140.6,6.98
2025-06-24 06:00:00,M09,78.23,0.83,152.77,9.1
2025-06-24 07:00:00,M09,68.22,0.31,172.9,9.56
2025-06-24 08:00:00,M09,69.07,0.46,119.67,6.58
2025-06-24 09:00:00,M09,66.17,0.24,158.65,8.99
2025-06-24 10:00:00,M09,72.78,0.72,144.86,6.37
2025-06-24 11:00:00,M09,72.06,0.88,145.64,8.13
2025-06-24 12:00:00,M09,68.17,0.86,137.02,6.91
2025-06-24 13:00:00,M09,67.34,0.26,151.23,8.56
2025-06-24 14:00:00,M09,67.04,0.34,165.01,6.52
2025-06-24 15:00:00,M09,72.55,0.52,153.62,7.01
2025-06-24 16:00:00,M09,78.1,0.29,134.6,9.63
2025-06-24 17:00:00,M09,72.66,0.93,156.47,9.23
2025-06-24 18:00:00,M09,72.82,0.68,140.97,8.25
2025-06-24 19:00:00,M09,67.78,0.52,139.37,9.94
2025-06-24 20:00:00,M09,64.55,0.76,150.82,7.82
2025-06-24 21:00:00,M09,66.35,0.89,145.07,8.56
2025-06-24 22:00:00,M09,64.47,0.56,129.02,8.11
2025-06-24 23:00:00,M09,72.0,0.86,134.8,7.16
2025-06-25 00:00:00,M09,76.46,0.58,134.98,9.45
2025-06-25 01:00:00,M09,71.07,0.42,149.14,8.36
2025-06-25 02:00:00,M09,68.07,0.32,150.9,9.67
2025-06-25 03:00:00,M09,70.2,0.69,136.47,6.0
2025-06-25 04:00:00,M09,77.15,0.46,150.88,6.05
2025-06-25 05:00:00,M09,71.56,0.66,144.15,8.62
2025-06-25 06:00:00,M09,67.22,0.9,174.63,6.03
2025-06-25 07:00:00,M09,79.1,0.51,154.61,6.86
2025-06-25 08:00:00,M09,70.25,0.8,142.45,7.91
